Epoch,Index,Answer,Output,Error,Fact
113,12,0,[0.24606103],[-0.24606103],Bad Fact
113,13,1,[0.66510785],[0.33489215],Bad Fact
113,14,0,[0.33646536],[-0.33646536],Bad Fact
113,15,0,[0.36389259],[-0.36389259],Bad Fact
113,16,1,[0.70624696],[0.29375304],Bad Fact
113,17,0,[0.75156199],[-0.75156199],Bad Fact
113,18,1,[0.80071052],[0.19928948],Good Fact
113,19,1,[0.73871047],[0.26128953],Bad Fact
113,20,1,[0.17197321],[0.82802679],Bad Fact
113,21,1,[0.77071281],[0.22928719],Bad Fact
113,22,0,[0.86018314],[-0.86018314],Bad Fact
113,23,0,[0.2625913],[-0.2625913],Bad Fact
113,24,1,[0.30419982],[0.69580018],Bad Fact
113,25,0,[0.3558162],[-0.3558162],Bad Fact
113,26,1,[0.79132857],[0.20867143],Bad Fact
114,1,0,[0.34233304],[-0.34233304],Bad Fact
114,2,0,[0.20654648],[-0.20654648],Bad Fact
114,3,1,[0.67816217],[0.32183783],Bad Fact
114,4,0,[0.3621093],[-0.3621093],Bad Fact
114,5,1,[0.58023546],[0.41976454],Bad Fact
114,6,1,[0.7739381],[0.2260619],Bad Fact
114,7,0,[0.31499849],[-0.31499849],Bad Fact
114,8,0,[0.25435365],[-0.25435365],Bad Fact
114,9,0,[0.29800197],[-0.29800197],Bad Fact
114,10,1,[0.77728359],[0.22271641],Bad Fact
114,11,1,[0.24560333],[0.75439667],Bad Fact
114,12,0,[0.24502086],[-0.24502086],Bad Fact
114,13,1,[0.66917184],[0.33082816],Bad Fact
114,14,0,[0.3344113],[-0.3344113],Bad Fact
114,15,0,[0.36016866],[-0.36016866],Bad Fact
114,16,1,[0.71065813],[0.28934187],Bad Fact
114,17,0,[0.75181093],[-0.75181093],Bad Fact
114,18,1,[0.8025581],[0.1974419],Good Fact
114,19,1,[0.74073453],[0.25926547],Bad Fact
114,20,1,[0.17110438],[0.82889562],Bad Fact
114,21,1,[0.77341872],[0.22658128],Bad Fact
114,22,0,[0.86127079],[-0.86127079],Bad Fact
114,23,0,[0.26136037],[-0.26136037],Bad Fact
114,24,1,[0.30404447],[0.69595553],Bad Fact
114,25,0,[0.35162079],[-0.35162079],Bad Fact
114,26,1,[0.79035473],[0.20964527],Bad Fact
115,1,0,[0.34003341],[-0.34003341],Bad Fact
115,2,0,[0.20806785],[-0.20806785],Bad Fact
115,3,1,[0.68243119],[0.31756881],Bad Fact
115,4,0,[0.36053933],[-0.36053933],Bad Fact
115,5,1,[0.58057458],[0.41942542],Bad Fact
115,6,1,[0.77635609],[0.22364391],Bad Fact
115,7,0,[0.31212082],[-0.31212082],Bad Fact
115,8,0,[0.25343997],[-0.25343997],Bad Fact
115,9,0,[0.2962582],[-0.2962582],Bad Fact
115,10,1,[0.78021041],[0.21978959],Bad Fact
115,11,1,[0.2459744],[0.7540256],Bad Fact
115,12,0,[0.24307048],[-0.24307048],Bad Fact
115,13,1,[0.67195908],[0.32804092],Bad Fact
115,14,0,[0.33185007],[-0.33185007],Bad Fact
115,15,0,[0.35635606],[-0.35635606],Bad Fact
115,16,1,[0.71412386],[0.28587614],Bad Fact
115,17,0,[0.75145615],[-0.75145615],Bad Fact
115,18,1,[0.80414988],[0.19585012],Good Fact
115,19,1,[0.74218711],[0.25781289],Bad Fact
115,20,1,[0.17018905],[0.82981095],Bad Fact
115,21,1,[0.77574012],[0.22425988],Bad Fact
115,22,0,[0.86199609],[-0.86199609],Bad Fact
115,23,0,[0.25961552],[-0.25961552],Bad Fact
115,24,1,[0.30388766],[0.69611234],Bad Fact
115,25,0,[0.3474458],[-0.3474458],Bad Fact
115,26,1,[0.78882929],[0.21117071],Bad Fact
116,1,0,[0.33754497],[-0.33754497],Bad Fact
116,2,0,[0.20958863],[-0.20958863],Bad Fact
116,3,1,[0.68598655],[0.31401345],Bad Fact
116,4,0,[0.3589214],[-0.3589214],Bad Fact
116,5,1,[0.58049131],[0.41950869],Bad Fact
116,6,1,[0.77854825],[0.22145175],Bad Fact
116,7,0,[0.30900351],[-0.30900351],Bad Fact
116,8,0,[0.25227559],[-0.25227559],Bad Fact
116,9,0,[0.29450712],[-0.29450712],Bad Fact
116,10,1,[0.78304521],[0.21695479],Bad Fact
116,11,1,[0.24630305],[0.75369695],Bad Fact
116,12,0,[0.2409487],[-0.2409487],Bad Fact
116,13,1,[0.67454431],[0.32545569],Bad Fact
116,14,0,[0.32914584],[-0.32914584],Bad Fact
116,15,0,[0.35267089],[-0.35267089],Bad Fact
116,16,1,[0.7172272],[0.2827728],Bad Fact
116,17,0,[0.75084532],[-0.75084532],Bad Fact
116,18,1,[0.80569672],[0.19430328],Good Fact
116,19,1,[0.74339596],[0.25660404],Bad Fact
116,20,1,[0.16932544],[0.83067456],Bad Fact
116,21,1,[0.77801224],[0.22198776],Bad Fact
116,22,0,[0.86254883],[-0.86254883],Bad Fact
116,23,0,[0.25772506],[-0.25772506],Bad Fact
116,24,1,[0.30383197],[0.69616803],Bad Fact
116,25,0,[0.34345862],[-0.34345862],Bad Fact
116,26,1,[0.78701955],[0.21298045],Bad Fact
117,1,0,[0.33506095],[-0.33506095],Bad Fact
117,2,0,[0.21119056],[-0.21119056],Bad Fact
117,3,1,[0.68921452],[0.31078548],Bad Fact
117,4,0,[0.35736125],[-0.35736125],Bad Fact
117,5,1,[0.58027403],[0.41972597],Bad Fact
117,6,1,[0.78068424],[0.21931576],Bad Fact
117,7,0,[0.30582728],[-0.30582728],Bad Fact
117,8,0,[0.25103649],[-0.25103649],Bad Fact
117,9,0,[0.29285226],[-0.29285226],Bad Fact
117,10,1,[0.78589828],[0.21410172],Bad Fact
117,11,1,[0.2466524],[0.7533476],Bad Fact
117,12,0,[0.23880546],[-0.23880546],Bad Fact
117,13,1,[0.67710707],[0.32289293],Bad Fact
117,14,0,[0.32638464],[-0.32638464],Bad Fact
117,15,0,[0.34913193],[-0.34913193],Bad Fact
117,16,1,[0.72011172],[0.27988828],Bad Fact
117,17,0,[0.75007077],[-0.75007077],Bad Fact
117,18,1,[0.80723574],[0.19276426],Good Fact
117,19,1,[0.74444807],[0.25555193],Bad Fact
117,20,1,[0.16853227],[0.83146773],Bad Fact
117,21,1,[0.78029167],[0.21970833],Bad Fact
117,22,0,[0.86297331],[-0.86297331],Bad Fact
117,23,0,[0.25577459],[-0.25577459],Bad Fact
117,24,1,[0.30388795],[0.69611205],Bad Fact
117,25,0,[0.33966308],[-0.33966308],Bad Fact
117,26,1,[0.78499433],[0.21500567],Bad Fact
118,1,0,[0.3326304],[-0.3326304],Bad Fact
118,2,0,[0.21288682],[-0.21288682],Bad Fact
118,3,1,[0.69221853],[0.30778147],Bad Fact
118,4,0,[0.35586842],[-0.35586842],Bad Fact
118,5,1,[0.58000289],[0.41999711],Bad Fact
118,6,1,[0.7827859],[0.2172141],Bad Fact
118,7,0,[0.30263421],[-0.30263421],Bad Fact
118,8,0,[0.24976511],[-0.24976511],Bad Fact
118,9,0,[0.29129701],[-0.29129701],Bad Fact
118,10,1,[0.78877451],[0.21122549],Bad Fact
118,11,1,[0.24703842],[0.75296158],Bad Fact
118,12,0,[0.23667581],[-0.23667581],Bad Fact
118,13,1,[0.67966426],[0.32033574],Bad Fact
118,14,0,[0.32359642],[-0.32359642],Bad Fact
118,15,0,[0.34572427],[-0.34572427],Bad Fact
118,16,1,[0.72283056],[0.27716944],Bad Fact
118,17,0,[0.74917003],[-0.74917003],Bad Fact
118,18,1,[0.8087702],[0.1912298],Good Fact
118,19,1,[0.74537874],[0.25462126],Bad Fact
118,20,1,[0.16781192],[0.83218808],Bad Fact
118,21,1,[0.78258254],[0.21741746],Bad Fact
118,22,0,[0.86328397],[-0.86328397],Bad Fact
118,23,0,[0.25379199],[-0.25379199],Bad Fact
118,24,1,[0.30404892],[0.69595108],Bad Fact
118,25,0,[0.33603702],[-0.33603702],Bad Fact
118,26,1,[0.78278046],[0.21721954],Bad Fact
119,1,0,[0.33027025],[-0.33027025],Bad Fact
119,2,0,[0.2146763],[-0.2146763],Bad Fact
119,3,1,[0.69504245],[0.30495755],Bad Fact
119,4,0,[0.35443614],[-0.35443614],Bad Fact
119,5,1,[0.57971127],[0.42028873],Bad Fact
119,6,1,[0.78484895],[0.21515105],Bad Fact
119,7,0,[0.29943897],[-0.29943897],Bad Fact
119,8,0,[0.24847729],[-0.24847729],Bad Fact
119,9,0,[0.28982864],[-0.28982864],Bad Fact
119,10,1,[0.79166221],[0.20833779],Bad Fact
119,11,1,[0.24746647],[0.75253353],Bad Fact
119,12,0,[0.23457113],[-0.23457113],Bad Fact
119,13,1,[0.68220745],[0.31779255],Bad Fact
119,14,0,[0.32079769],[-0.32079769],Bad Fact
119,15,0,[0.34242942],[-0.34242942],Bad Fact
119,16,1,[0.72541408],[0.27458592],Bad Fact
119,17,0,[0.74816569],[-0.74816569],Bad Fact
119,18,1,[0.81029656],[0.18970344],Good Fact
119,19,1,[0.74620902],[0.25379098],Bad Fact
119,20,1,[0.16716279],[0.83283721],Bad Fact
119,21,1,[0.7848795],[0.2151205],Bad Fact
119,22,0,[0.86348799],[-0.86348799],Bad Fact
119,23,0,[0.25179132],[-0.25179132],Bad Fact
119,24,1,[0.30430531],[0.69569469],Bad Fact
119,25,0,[0.33255731],[-0.33255731],Bad Fact
119,26,1,[0.78039412],[0.21960588],Bad Fact
120,1,0,[0.32798801],[-0.32798801],Bad Fact
120,2,0,[0.21655438],[-0.21655438],Bad Fact
120,3,1,[0.69771411],[0.30228589],Bad Fact
120,4,0,[0.35305595],[-0.35305595],Bad Fact
120,5,1,[0.5794185],[0.4205815],Bad Fact
120,6,1,[0.78686567],[0.21313433],Bad Fact
120,7,0,[0.29625002],[-0.29625002],Bad Fact
120,8,0,[0.24718271],[-0.24718271],Bad Fact
120,9,0,[0.28843356],[-0.28843356],Bad Fact
120,10,1,[0.79454922],[0.20545078],Bad Fact
120,11,1,[0.24793876],[0.75206124],Bad Fact
120,12,0,[0.2324969],[-0.2324969],Bad Fact
120,13,1,[0.68472731],[0.31527269],Bad Fact
120,14,0,[0.31800017],[-0.31800017],Bad Fact
120,15,0,[0.33923053],[-0.33923053],Bad Fact
120,16,1,[0.72788402],[0.27211598],Bad Fact
120,17,0,[0.74707439],[-0.74707439],Bad Fact
120,18,1,[0.81180998],[0.18819002],Good Fact
120,19,1,[0.74695408],[0.25304592],Bad Fact
120,20,1,[0.16658201],[0.83341799],Bad Fact
120,21,1,[0.78717604],[0.21282396],Bad Fact
120,22,0,[0.86359014],[-0.86359014],Bad Fact
120,23,0,[0.24978178],[-0.24978178],Bad Fact
120,24,1,[0.30464754],[0.69535246],Bad Fact
120,25,0,[0.32920383],[-0.32920383],Bad Fact
120,26,1,[0.77784786],[0.22215214],Bad Fact
121,1,0,[0.32578715],[-0.32578715],Bad Fact
121,2,0,[0.21851526],[-0.21851526],Bad Fact
121,3,1,[0.7002546],[0.2997454],Bad Fact
121,4,0,[0.35172017],[-0.35172017],Bad Fact
121,5,1,[0.57913769],[0.42086231],Bad Fact
121,6,1,[0.78882903],[0.21117097],Bad Fact
121,7,0,[0.29307371],[-0.29307371],Bad Fact
121,8,0,[0.24588887],[-0.24588887],Bad Fact
121,9,0,[0.28709977],[-0.28709977],Bad Fact
121,10,1,[0.79742533],[0.20257467],Bad Fact
121,11,1,[0.24845613],[0.75154387],Bad Fact
121,12,0,[0.2304565],[-0.2304565],Bad Fact
121,13,1,[0.68721708],[0.31278292],Bad Fact
121,14,0,[0.31521283],[-0.31521283],Bad Fact
121,15,0,[0.33611297],[-0.33611297],Bad Fact
121,16,1,[0.73025727],[0.26974273],Bad Fact
121,17,0,[0.7459094],[-0.7459094],Bad Fact
121,18,1,[0.81330563],[0.18669437],Good Fact
121,19,1,[0.74762563],[0.25237437],Bad Fact
121,20,1,[0.16606619],[0.83393381],Bad Fact
121,21,1,[0.7894661],[0.2105339],Bad Fact
121,22,0,[0.86359405],[-0.86359405],Bad Fact
121,23,0,[0.24777008],[-0.24777008],Bad Fact
121,24,1,[0.30506656],[0.69493344],Bad Fact
121,25,0,[0.32595958],[-0.32595958],Bad Fact
121,26,1,[0.77515252],[0.22484748],Bad Fact
122,1,0,[0.32366876],[-0.32366876],Bad Fact
122,2,0,[0.22055268],[-0.22055268],Bad Fact
122,3,1,[0.70268091],[0.29731909],Bad Fact
122,4,0,[0.35042215],[-0.35042215],Bad Fact
122,5,1,[0.5788782],[0.4211218],Bad Fact
122,6,1,[0.79073324],[0.20926676],Bad Fact
122,7,0,[0.28991515],[-0.28991515],Bad Fact
122,8,0,[0.24460193],[-0.24460193],Bad Fact
122,9,0,[0.28581701],[-0.28581701],Bad Fact
122,10,1,[0.80028229],[0.19971771],Good Fact
122,11,1,[0.2453707],[0.7546293],Bad Fact
122,12,0,[0.22057766],[-0.22057766],Bad Fact
122,13,1,[0.67091917],[0.32908083],Bad Fact
122,14,0,[0.30881618],[-0.30881618],Bad Fact
122,15,0,[0.32996496],[-0.32996496],Bad Fact
122,16,1,[0.7251176],[0.2748824],Bad Fact
122,17,0,[0.74035579],[-0.74035579],Bad Fact
122,18,1,[0.81013259],[0.18986741],Good Fact
122,19,1,[0.74274881],[0.25725119],Bad Fact
122,20,1,[0.16554512],[0.83445488],Bad Fact
122,21,1,[0.7863479],[0.2136521],Bad Fact
122,22,0,[0.86104237],[-0.86104237],Bad Fact
122,23,0,[0.24722627],[-0.24722627],Bad Fact
122,24,1,[0.30381402],[0.69618598],Bad Fact
122,25,0,[0.31703375],[-0.31703375],Bad Fact
122,26,1,[0.76782114],[0.23217886],Bad Fact
123,1,0,[0.3196245],[-0.3196245],Bad Fact
123,2,0,[0.22232898],[-0.22232898],Bad Fact
123,3,1,[0.70241483],[0.29758517],Bad Fact
123,4,0,[0.34647711],[-0.34647711],Bad Fact
123,5,1,[0.57644058],[0.42355942],Bad Fact
123,6,1,[0.79110142],[0.20889858],Bad Fact
123,7,0,[0.28171072],[-0.28171072],Bad Fact
123,8,0,[0.2428727],[-0.2428727],Bad Fact
123,9,0,[0.28378176],[-0.28378176],Bad Fact
123,10,1,[0.79656108],[0.20343892],Bad Fact
123,11,1,[0.2492946],[0.7507054],Bad Fact
123,12,0,[0.22676213],[-0.22676213],Bad Fact
123,13,1,[0.68817275],[0.31182725],Bad Fact
123,14,0,[0.30948895],[-0.30948895],Bad Fact
123,15,0,[0.32949409],[-0.32949409],Bad Fact
123,16,1,[0.73316297],[0.26683703],Bad Fact
123,17,0,[0.74243398],[-0.74243398],Bad Fact
123,18,1,[0.81404277],[0.18595723],Good Fact
123,19,1,[0.74658676],[0.25341324],Bad Fact
123,20,1,[0.16586529],[0.83413471],Bad Fact
123,21,1,[0.79245428],[0.20754572],Bad Fact
123,22,0,[0.86275337],[-0.86275337],Bad Fact
123,23,0,[0.24774186],[-0.24774186],Bad Fact
123,24,1,[0.30564167],[0.69435833],Bad Fact
123,25,0,[0.31687812],[-0.31687812],Bad Fact
123,26,1,[0.76782758],[0.23217242],Bad Fact
124,1,0,[0.31926906],[-0.31926906],Bad Fact
124,2,0,[0.22525446],[-0.22525446],Bad Fact
124,3,1,[0.70771268],[0.29228732],Bad Fact
124,4,0,[0.34680682],[-0.34680682],Bad Fact
124,5,1,[0.57854496],[0.42145504],Bad Fact
124,6,1,[0.79455696],[0.20544304],Bad Fact
124,7,0,[0.28120159],[-0.28120159],Bad Fact
124,8,0,[0.24322672],[-0.24322672],Bad Fact
124,9,0,[0.28387363],[-0.28387363],Bad Fact
124,10,1,[0.80181411],[0.19818589],Good Fact
124,11,1,[0.24685892],[0.75314108],Bad Fact
124,12,0,[0.21823993],[-0.21823993],Bad Fact
124,13,1,[0.67427323],[0.32572677],Bad Fact
124,14,0,[0.30372674],[-0.30372674],Bad Fact
124,15,0,[0.32394367],[-0.32394367],Bad Fact
124,16,1,[0.72906848],[0.27093152],Bad Fact
124,17,0,[0.73733366],[-0.73733366],Bad Fact
124,18,1,[0.81143314],[0.18856686],Good Fact
124,19,1,[0.74232791],[0.25767209],Bad Fact
124,20,1,[0.16548759],[0.83451241],Bad Fact
124,21,1,[0.79015742],[0.20984258],Bad Fact
124,22,0,[0.86034122],[-0.86034122],Bad Fact
124,23,0,[0.24705884],[-0.24705884],Bad Fact
124,24,1,[0.30477459],[0.69522541],Bad Fact
124,25,0,[0.30911624],[-0.30911624],Bad Fact
124,26,1,[0.7607457],[0.2392543],Bad Fact
125,1,0,[0.31569758],[-0.31569758],Bad Fact
125,2,0,[0.22723659],[-0.22723659],Bad Fact
125,3,1,[0.70764261],[0.29235739],Bad Fact
125,4,0,[0.34335683],[-0.34335683],Bad Fact
125,5,1,[0.57649504],[0.42350496],Bad Fact
125,6,1,[0.79497668],[0.20502332],Bad Fact
125,7,0,[0.27399839],[-0.27399839],Bad Fact
125,8,0,[0.24170105],[-0.24170105],Bad Fact
125,9,0,[0.28207869],[-0.28207869],Bad Fact
125,10,1,[0.79897465],[0.20102535],Bad Fact
125,11,1,[0.25096798],[0.74903202],Bad Fact
125,12,0,[0.22460443],[-0.22460443],Bad Fact
125,13,1,[0.69223855],[0.30776145],Bad Fact
125,14,0,[0.3044097],[-0.3044097],Bad Fact
125,15,0,[0.32356779],[-0.32356779],Bad Fact
125,16,1,[0.73718634],[0.26281366],Bad Fact
125,17,0,[0.73942244],[-0.73942244],Bad Fact
125,18,1,[0.81550446],[0.18449554],Good Fact
125,19,1,[0.74632196],[0.25367804],Bad Fact
125,20,1,[0.16578974],[0.83421026],Bad Fact
125,21,1,[0.79635793],[0.20364207],Bad Fact
125,22,0,[0.86190349],[-0.86190349],Bad Fact
125,23,0,[0.24688212],[-0.24688212],Bad Fact
125,24,1,[0.30676849],[0.69323151],Bad Fact
125,25,0,[0.30953587],[-0.30953587],Bad Fact
125,26,1,[0.7607289],[0.2392711],Bad Fact
126,1,0,[0.31549639],[-0.31549639],Bad Fact
126,2,0,[0.23021584],[-0.23021584],Bad Fact
126,3,1,[0.71253771],[0.28746229],Bad Fact
126,4,0,[0.34389627],[-0.34389627],Bad Fact
126,5,1,[0.57856539],[0.42143461],Bad Fact
126,6,1,[0.79813037],[0.20186963],Bad Fact
126,7,0,[0.27400753],[-0.27400753],Bad Fact
126,8,0,[0.24197332],[-0.24197332],Bad Fact
126,9,0,[0.28216323],[-0.28216323],Bad Fact
126,10,1,[0.80479058],[0.19520942],Good Fact
126,11,1,[0.24865459],[0.75134541],Bad Fact
126,12,0,[0.21610328],[-0.21610328],Bad Fact
126,13,1,[0.67849149],[0.32150851],Bad Fact
126,14,0,[0.29877196],[-0.29877196],Bad Fact
126,15,0,[0.31819756],[-0.31819756],Bad Fact
126,16,1,[0.73324283],[0.26675717],Bad Fact
126,17,0,[0.73430955],[-0.73430955],Bad Fact
126,18,1,[0.81308443],[0.18691557],Good Fact
126,19,1,[0.74221555],[0.25778445],Bad Fact
126,20,1,[0.16543951],[0.83456049],Bad Fact
126,21,1,[0.79425529],[0.20574471],Bad Fact
126,22,0,[0.85935431],[-0.85935431],Bad Fact
126,23,0,[0.24570937],[-0.24570937],Bad Fact
126,24,1,[0.30605538],[0.69394462],Bad Fact
126,25,0,[0.30235897],[-0.30235897],Bad Fact
126,26,1,[0.75351108],[0.24648892],Bad Fact
127,1,0,[0.31214816],[-0.31214816],Bad Fact
127,2,0,[0.23225205],[-0.23225205],Bad Fact
127,3,1,[0.71225463],[0.28774537],Bad Fact
127,4,0,[0.34065156],[-0.34065156],Bad Fact
127,5,1,[0.57657813],[0.42342187],Bad Fact
127,6,1,[0.79835942],[0.20164058],Bad Fact
127,7,0,[0.26730941],[-0.26730941],Bad Fact
127,8,0,[0.24039291],[-0.24039291],Bad Fact
127,9,0,[0.28037313],[-0.28037313],Bad Fact
127,10,1,[0.80243962],[0.19756038],Good Fact
127,11,1,[0.24905119],[0.75094881],Bad Fact
127,12,0,[0.21429014],[-0.21429014],Bad Fact
127,13,1,[0.67674001],[0.32325999],Bad Fact
127,14,0,[0.29591973],[-0.29591973],Bad Fact
127,15,0,[0.31485463],[-0.31485463],Bad Fact
127,16,1,[0.73385341],[0.26614659],Bad Fact
127,17,0,[0.73193778],[-0.73193778],Bad Fact
127,18,1,[0.81252493],[0.18747507],Good Fact
127,19,1,[0.74067065],[0.25932935],Bad Fact
127,20,1,[0.16573399],[0.83426601],Bad Fact
127,21,1,[0.79510833],[0.20489167],Bad Fact
127,22,0,[0.858298],[-0.858298],Bad Fact
127,23,0,[0.24687072],[-0.24687072],Bad Fact
127,24,1,[0.30637842],[0.69362158],Bad Fact
127,25,0,[0.29737793],[-0.29737793],Bad Fact
127,26,1,[0.74867953],[0.25132047],Bad Fact
128,1,0,[0.3101373],[-0.3101373],Bad Fact
128,2,0,[0.23492543],[-0.23492543],Bad Fact
128,3,1,[0.71442972],[0.28557028],Bad Fact
128,4,0,[0.33861699],[-0.33861699],Bad Fact
128,5,1,[0.57654757],[0.42345243],Bad Fact
128,6,1,[0.79990367],[0.20009633],Bad Fact
128,7,0,[0.26254558],[-0.26254558],Bad Fact
128,8,0,[0.24016746],[-0.24016746],Bad Fact
128,9,0,[0.27964806],[-0.27964806],Bad Fact
128,10,1,[0.80174301],[0.19825699],Good Fact
128,11,1,[0.25001367],[0.74998633],Bad Fact
128,12,0,[0.21368621],[-0.21368621],Bad Fact
128,13,1,[0.67748027],[0.32251973],Bad Fact
128,14,0,[0.29356969],[-0.29356969],Bad Fact
128,15,0,[0.31190957],[-0.31190957],Bad Fact
128,16,1,[0.73540053],[0.26459947],Bad Fact
128,17,0,[0.73007735],[-0.73007735],Bad Fact
128,18,1,[0.81242301],[0.18757699],Good Fact
128,19,1,[0.73971843],[0.26028157],Bad Fact
128,20,1,[0.16610038],[0.83389962],Bad Fact
128,21,1,[0.79658719],[0.20341281],Bad Fact
128,22,0,[0.8574519],[-0.8574519],Bad Fact
128,23,0,[0.24798898],[-0.24798898],Bad Fact
128,24,1,[0.3069576],[0.6930424],Bad Fact
128,25,0,[0.29314293],[-0.29314293],Bad Fact
128,26,1,[0.74429628],[0.25570372],Bad Fact
129,1,0,[0.30843161],[-0.30843161],Bad Fact
129,2,0,[0.23770335],[-0.23770335],Bad Fact
129,3,1,[0.71684394],[0.28315606],Bad Fact
129,4,0,[0.33692447],[-0.33692447],Bad Fact
129,5,1,[0.5768292],[0.4231708],Bad Fact
129,6,1,[0.80152272],[0.19847728],Good Fact
129,7,0,[0.25546323],[-0.25546323],Bad Fact
129,8,0,[0.23245944],[-0.23245944],Bad Fact
129,9,0,[0.2703385],[-0.2703385],Bad Fact
129,10,1,[0.79536506],[0.20463494],Bad Fact
129,11,1,[0.25287207],[0.74712793],Bad Fact
129,12,0,[0.21559575],[-0.21559575],Bad Fact
129,13,1,[0.68537835],[0.31462165],Bad Fact
129,14,0,[0.29134665],[-0.29134665],Bad Fact
129,15,0,[0.30618988],[-0.30618988],Bad Fact
129,16,1,[0.74021133],[0.25978867],Bad Fact
129,17,0,[0.72651902],[-0.72651902],Bad Fact
129,18,1,[0.81187865],[0.18812135],Good Fact
129,19,1,[0.74023661],[0.25976339],Bad Fact
129,20,1,[0.16455707],[0.83544293],Bad Fact
129,21,1,[0.79828864],[0.20171136],Bad Fact
129,22,0,[0.85401235],[-0.85401235],Bad Fact
129,23,0,[0.23898383],[-0.23898383],Bad Fact
129,24,1,[0.30764434],[0.69235566],Bad Fact
129,25,0,[0.29382545],[-0.29382545],Bad Fact
129,26,1,[0.73741584],[0.26258416],Bad Fact
130,1,0,[0.30576839],[-0.30576839],Bad Fact
130,2,0,[0.24054749],[-0.24054749],Bad Fact
130,3,1,[0.71552281],[0.28447719],Bad Fact
130,4,0,[0.33741258],[-0.33741258],Bad Fact
130,5,1,[0.5734296],[0.4265704],Bad Fact
130,6,1,[0.79829137],[0.20170863],Bad Fact
130,7,0,[0.2636451],[-0.2636451],Bad Fact
130,8,0,[0.24067314],[-0.24067314],Bad Fact
130,9,0,[0.27700172],[-0.27700172],Bad Fact
130,10,1,[0.80932432],[0.19067568],Good Fact
130,11,1,[0.25338509],[0.74661491],Bad Fact
130,12,0,[0.21367349],[-0.21367349],Bad Fact
130,13,1,[0.68386154],[0.31613846],Bad Fact
130,14,0,[0.28892001],[-0.28892001],Bad Fact
130,15,0,[0.30374814],[-0.30374814],Bad Fact
130,16,1,[0.74119947],[0.25880053],Bad Fact
130,17,0,[0.72520738],[-0.72520738],Bad Fact
130,18,1,[0.81226727],[0.18773273],Good Fact
130,19,1,[0.73953881],[0.26046119],Bad Fact
130,20,1,[0.16514121],[0.83485879],Bad Fact
130,21,1,[0.79976354],[0.20023646],Bad Fact
130,22,0,[0.85343054],[-0.85343054],Bad Fact
130,23,0,[0.24064447],[-0.24064447],Bad Fact
130,24,1,[0.30827949],[0.69172051],Bad Fact
130,25,0,[0.28926818],[-0.28926818],Bad Fact
130,26,1,[0.7336614],[0.2663386],Bad Fact
131,1,0,[0.3045853],[-0.3045853],Bad Fact
131,2,0,[0.24317791],[-0.24317791],Bad Fact
131,3,1,[0.71818542],[0.28181458],Bad Fact
131,4,0,[0.33548103],[-0.33548103],Bad Fact
131,5,1,[0.57457809],[0.42542191],Bad Fact
131,6,1,[0.80033631],[0.19966369],Good Fact
131,7,0,[0.25526668],[-0.25526668],Bad Fact
131,8,0,[0.23218407],[-0.23218407],Bad Fact
131,9,0,[0.26743092],[-0.26743092],Bad Fact
131,10,1,[0.80241039],[0.19758961],Good Fact
131,11,1,[0.2519507],[0.7480493],Bad Fact
131,12,0,[0.20638505],[-0.20638505],Bad Fact
131,13,1,[0.66849235],[0.33150765],Bad Fact
131,14,0,[0.2832747],[-0.2832747],Bad Fact
131,15,0,[0.29547432],[-0.29547432],Bad Fact
131,16,1,[0.73795483],[0.26204517],Bad Fact
131,17,0,[0.71721659],[-0.71721659],Bad Fact
131,18,1,[0.80698714],[0.19301286],Good Fact
131,19,1,[0.73427746],[0.26572254],Bad Fact
131,20,1,[0.16384524],[0.83615476],Bad Fact
131,21,1,[0.79602017],[0.20397983],Bad Fact
131,22,0,[0.84741671],[-0.84741671],Bad Fact
131,23,0,[0.2345255],[-0.2345255],Bad Fact
131,24,1,[0.30720886],[0.69279114],Bad Fact
131,25,0,[0.28389339],[-0.28389339],Bad Fact
131,26,1,[0.72187538],[0.27812462],Bad Fact
132,1,0,[0.30040698],[-0.30040698],Bad Fact
132,2,0,[0.24563975],[-0.24563975],Bad Fact
132,3,1,[0.71483807],[0.28516193],Bad Fact
132,4,0,[0.33309517],[-0.33309517],Bad Fact
132,5,1,[0.56979456],[0.43020544],Bad Fact
132,6,1,[0.79609459],[0.20390541],Bad Fact
132,7,0,[0.25740144],[-0.25740144],Bad Fact
132,8,0,[0.24004198],[-0.24004198],Bad Fact
132,9,0,[0.27362342],[-0.27362342],Bad Fact
132,10,1,[0.80877283],[0.19122717],Good Fact
132,11,1,[0.2558824],[0.7441176],Bad Fact
132,12,0,[0.21264225],[-0.21264225],Bad Fact
132,13,1,[0.68346288],[0.31653712],Bad Fact
132,14,0,[0.28427211],[-0.28427211],Bad Fact
132,15,0,[0.29585376],[-0.29585376],Bad Fact
132,16,1,[0.74455948],[0.25544052],Bad Fact
132,17,0,[0.72005737],[-0.72005737],Bad Fact
132,18,1,[0.81021367],[0.18978633],Good Fact
132,19,1,[0.73716011],[0.26283989],Bad Fact
132,20,1,[0.16530185],[0.83469815],Bad Fact
132,21,1,[0.80132334],[0.19867666],Good Fact
132,22,0,[0.84120557],[-0.84120557],Bad Fact
132,23,0,[0.23025067],[-0.23025067],Bad Fact
132,24,1,[0.30442595],[0.69557405],Bad Fact
132,25,0,[0.27246364],[-0.27246364],Bad Fact
132,26,1,[0.70846656],[0.29153344],Bad Fact
